"Cyst_ID","Old_ID","New_ID","Genotype","MStage","c3G_continuous","c3G_discontinuous","c3G_foci","Notes","Normalized_H2Av","Slice_Count","C3G_Germarium_Image","C3G_Slice_Count","C3G_Total_Area","C3G_Total_IntDen","Normalized_C3G","C3G_ROIFolder","Region","Cyst_ID_clean","Group","Germarium_Image","ROIFolder","SC_morphology","Slice_Count_mask","Total_MaskedPixelCount","Total_MaskedArea","Total_MaskedIntDen","Normalized_H2Av_masked"
"WT4_C1_2cc","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","2cc",0,0,0,"Foci",138.2376,14,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",14,301.9059,55849.9189,184.9912,4,NA,"WT4_C1_2cc","WT","image_004_masked.tif",4,"none",NA,NA,NA,NA,NA
"WT4_C2_2cc","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","2cc",0,0,0,"No foci",140.7915,13,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",13,285.6798,49979.3828,174.9489,4,NA,"WT4_C2_2cc","WT","image_004_masked.tif",4,"none",NA,NA,NA,NA,NA
"WT4_C3_4cc","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","4cc",0,0,0,"No foci",131.335,15,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",15,698.4631,113590.1024,162.6286,4,NA,"WT4_C3_4cc","WT","image_004_masked.tif",4,"none",NA,NA,NA,NA,NA
"WT4_C4_8cc","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","8cc",0,0,1,"Foci",136.026,18,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",18,984.6463,163061.8621,165.6045,4,NA,"WT4_C4_8cc","WT","image_004_masked.tif",4,"foci",NA,NA,NA,NA,NA
"WT4_C5_8cc","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","8cc",1,0,0,"Complete, incomplete, loaded",215.375,27,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",27,1235.2615,441628.8326,357.5185,4,NA,"WT4_C5_8cc","WT","image_004_masked.tif",4,"continuous",NA,NA,NA,NA,NA
"WT4_C6_16cc","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","16cc",1,0,0,"Complete, loaded",296.5676,22,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",22,1416.5865,382784.6307,270.2162,4,"2b","WT4_C6_16cc","WT","image_004_masked.tif",4,"continuous",22,94541,323.7027,33497372,354.3158
"WT4_C7_16cc","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","16cc",1,0,0,"Complete, incomplete, loaded",140.9933,22,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",22,1200.8646,314143.168,261.5975,4,"2b","WT4_C7_16cc","WT","image_004_masked.tif",4,"continuous",22,115689,396.1121,35996943,311.1527
"WT4_C8_16cc","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","16cc",1,0,0,"Complete, loaded",164.0304,23,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",23,1570.6638,316816.4191,201.7086,4,NA,"WT4_C8_16cc","WT","image_004_masked.tif",4,"continuous",NA,NA,NA,NA,NA
"WT4_GSC1","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","GSC",0,0,0,"No foci",130.1297,12,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",12,243.6065,34224.5871,140.4913,4,NA,"WT4_GSC1","WT","image_004_masked.tif",4,"none",NA,NA,NA,NA,NA
"WT4_GSC2","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","GSC",0,0,0,"No foci",161.4007,14,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",14,337.7579,51224.334,151.6599,4,NA,"WT4_GSC2","WT","image_004_masked.tif",4,"none",NA,NA,NA,NA,NA
"WT4_GSC3","Raw_yWT_imagesforQuant.lif - WT4_4_C3_C4_AllCysts.csv","image_004.tif","WT","GSC",0,0,0,"Foci",131.2146,12,"Raw_yWT_imagesforQuant.lif - WT4_C4.tif",12,408.6575,61367.3681,150.1682,4,NA,"WT4_GSC3","WT","image_004_masked.tif",4,"none",NA,NA,NA,NA,NA
"WT3_C1_2cc","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","2cc",0,0,0,"No foci",120.5517,13,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",13,260.6648,33567.9032,128.7781,3,NA,"WT3_C1_2cc","WT","image_003_masked.tif",3,"none",NA,NA,NA,NA,NA
"WT3_C2_4cc","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","4cc",0,0,1,"Foci",143.175,19,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",19,502.7452,86648.6817,172.3511,3,NA,"WT3_C2_4cc","WT","image_003_masked.tif",3,"foci",NA,NA,NA,NA,NA
"WT3_C3_4cc","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","4cc",0,0,0,"No foci",164.4777,12,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",12,409.3322,68387.9333,167.072,3,NA,"WT3_C3_4cc","WT","image_003_masked.tif",3,"none",NA,NA,NA,NA,NA
"WT3_C4_8cc","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","8cc",1,0,1,"Complete, diffuse",134.4062,21,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",21,1139.0252,340880.5179,299.2739,3,NA,"WT3_C4_8cc","WT","image_003_masked.tif",3,"continuous",NA,NA,NA,NA,NA
"WT3_C5_16cc","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","16cc",1,0,0,"Complete, loaded (Cloudy)",153.108,22,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",22,1030.8396,363601.9323,352.7241,3,"2a","WT3_C5_16cc","WT","image_003_masked.tif",3,"continuous",22,41109,142.3215,5874966,142.9119
"WT3_C6_16cc","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","16cc",1,0,0,"Complete, loaded",262.7093,29,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",29,1173.4761,420685.6799,358.4953,3,"2a","WT3_C6_16cc","WT","image_003_masked.tif",3,"continuous",29,52043,180.1755,18653309,358.4211
"WT3_C7_16cc","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","16cc",1,0,0,"Complete, loaded",214.7618,22,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",22,1167.0332,359732.9585,308.2457,3,"2b","WT3_C7_16cc","WT","image_003_masked.tif",3,"continuous",22,63935,221.3462,19744237,308.8173
"WT3_C8_16cc","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","16cc",1,0,0,"Incomplete SC , foci",181.3726,23,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",23,1038.7712,249807.8125,240.484,3,"2b","WT3_C8_16cc","WT","image_003_masked.tif",3,"continuous",23,51877,179.6008,13928073,268.4826
"WT3_GSC1","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","GSC",0,0,0,"No foci",121.8369,22,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",22,451.4203,59318.2177,131.4035,3,NA,"WT3_GSC1","WT","image_003_masked.tif",3,"none",NA,NA,NA,NA,NA
"WT3_GSC2","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","GSC",0,0,0,"No foci",168.4183,15,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",15,433.8227,57839.4303,133.325,3,NA,"WT3_GSC2","WT","image_003_masked.tif",3,"none",NA,NA,NA,NA,NA
"WT3_GSC3","Raw_yWT_imagesforQuant.lif - WT3_3_C3_C4_AllCysts.csv","image_003.tif","WT","GSC",0,0,0,"No foci",110.2967,14,"Raw_yWT_imagesforQuant.lif - WT3_C4.tif",14,302.1055,37299.3297,123.4646,3,NA,"WT3_GSC3","WT","image_003_masked.tif",3,"none",NA,NA,NA,NA,NA
"WT2_C1_4cc","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","4cc",0,0,1,"Foci",163.5276,18,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",18,719.6889,125757.2167,174.7383,2,NA,"WT2_C1_4cc","WT","image_002_masked.tif",2,"foci",NA,NA,NA,NA,NA
"WT2_C2_8cc","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","8cc",0,0,1,"Foci",174.7709,15,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",15,796.2732,141788.4714,178.0651,2,NA,"WT2_C2_8cc","WT","image_002_masked.tif",2,"foci",NA,NA,NA,NA,NA
"WT2_C3_16cc","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","16cc",1,0,0,"Complete, incomplete, loaded",237.8375,18,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",18,1287.0064,368239.2261,286.1207,2,"2b","WT2_C3_16cc","WT","image_002_masked.tif",2,"continuous",18,48470,166.5488,15296045,315.5776
"WT2_C4_16cc","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","16cc",1,1,0,"Complete, incomplete, loaded",194.0595,19,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",19,1371.6071,329656.4554,240.3432,2,"2a","WT2_C4_16cc","WT","image_002_masked.tif",2,"continuous",19,57379,197.1612,17222814,300.1588
"WT2_C5_16cc","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","16cc",1,0,0,"Complete, loaded",214.592,22,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",22,1131.0305,327305.5604,289.387,2,"2a","WT2_C5_16cc","WT","image_002_masked.tif",2,"continuous",22,63602,218.5442,19102369,300.3423
"WT2_C6_16cc","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","16cc",1,0,0,"Complete, loaded",177.7747,21,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",21,1129.6457,325724.9546,288.3426,2,"2b","WT2_C6_16cc","WT","image_002_masked.tif",2,"continuous",21,40597,139.4962,12026084,296.2309
"WT2_GSC1","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","GSC",0,0,0,"No foci",149.3503,17,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",17,370.0154,53012.3046,143.2706,2,NA,"WT2_GSC1","WT","image_002_masked.tif",2,"none",NA,NA,NA,NA,NA
"WT2_GSC2","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","GSC",0,0,1,"foci",169.8243,14,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",14,238.6765,38607.8991,161.7583,2,NA,"WT2_GSC2","WT","image_002_masked.tif",2,"foci",NA,NA,NA,NA,NA
"WT2_GSC3","Raw_yWT_imagesforQuant.lif - WT2_2_C3_C4_AllCysts.csv","image_002.tif","WT","GSC",0,0,0,"No foci",158.1116,15,"Raw_yWT_imagesforQuant.lif - WT2_C4.tif",15,390.0239,58875.9849,150.9548,2,NA,"WT2_GSC3","WT","image_002_masked.tif",2,"none",NA,NA,NA,NA,NA
"WT1_C1_2cc","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","2cc",0,0,0,"No foci",216.113,18,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",18,429.3438,73102.962,170.2667,1,NA,"WT1_C1_2cc","WT","image_001_masked.tif",1,"none",NA,NA,NA,NA,NA
"WT1_C2_4cc","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","4cc",0,0,0,"No foci",194.4131,19,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",19,427.2491,74173.9991,173.6083,1,NA,"WT1_C2_4cc","WT","image_001_masked.tif",1,"none",NA,NA,NA,NA,NA
"WT1_C3_8cc","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","8cc",1,0,0,"Complete SC, foci. Diffuse (Partially loaded)",174.8801,32,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",32,1085.845,357723.3072,329.4423,1,NA,"WT1_C3_8cc","WT","image_001_masked.tif",1,"continuous",NA,NA,NA,NA,NA
"WT1_C4_16cc","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","16cc",1,0,0,"Complete SC, incomplete, foci. Diffuse",303.5718,24,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",24,923.7411,375566.8819,406.5716,1,"2a","WT1_C4_16cc","WT","image_001_masked.tif",1,"continuous",24,37016,127.7396,23160892,625.6995
"WT1_C5_16cc","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","16cc",1,0,0,"Complete, foci, loaded",352.5709,24,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",24,1233.4999,476724.1226,386.4809,1,"2b","WT1_C5_16cc","WT","image_001_masked.tif",1,"continuous",24,78001,269.1759,27672535,354.7715
"WT1_C6_16cc","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","16cc",1,0,0,"Complete, foci, loaded",194.5268,41,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",41,1474.8889,299135.9375,202.8193,1,"2b","WT1_C6_16cc","WT","image_001_masked.tif",1,"continuous",41,43294,149.4045,14029780,324.0583
"WT1_C7_16cc","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","16cc",1,1,0,"Complete, foci, loaded",163.3025,27,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",27,1337.0623,258301.7075,193.186,1,"2b","WT1_C7_16cc","WT","image_001_masked.tif",1,"continuous",27,10792,37.2424,1755221,162.6409
"WT1_CB","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","CB",0,0,0,"Foci",220.8121,15,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",15,239.8602,48132.4849,200.6689,1,NA,"WT1_CB","WT","image_001_masked.tif",1,"none",NA,NA,NA,NA,NA
"WT1_GSC1","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","GSC",0,0,0,"Foci",256.5407,14,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",14,285.8542,51221.2488,179.1866,1,NA,"WT1_GSC1","WT","image_001_masked.tif",1,"none",NA,NA,NA,NA,NA
"WT1_GSC2","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","GSC",0,0,0,"Foci",198.8137,18,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",18,379.3502,61272.4888,161.5196,1,NA,"WT1_GSC2","WT","image_001_masked.tif",1,"none",NA,NA,NA,NA,NA
"WT1_GSC3","Raw_yWT_imagesforQuant.lif - WT1_1_C3_C4_AllCysts.csv","image_001.tif","WT","GSC",0,0,0,"No foci",226.6181,14,"Raw_yWT_imagesforQuant.lif - WT1_C4.tif",14,236.5957,38413.1137,162.3576,1,NA,"WT1_GSC3","WT","image_001_masked.tif",1,"none",NA,NA,NA,NA,NA
"WT14_C1_2cc","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","2cc",0,0,0,"No foci",150.1507,9,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",9,286.0437,45632.3423,159.5293,14,NA,"WT14_C1_2cc","WT","image_015_masked.tif",14,"none",NA,NA,NA,NA,NA
"WT14_C2_4cc","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","4cc",0,0,0,"No foci",158.0695,17,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",17,565.1408,100566.8615,177.9501,14,NA,"WT14_C2_4cc","WT","image_015_masked.tif",14,"none",NA,NA,NA,NA,NA
"WT14_C3_8cc","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","8cc",0,0,1,"Foci",126.8236,23,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",23,926.7966,169739.5214,183.1465,14,NA,"WT14_C3_8cc","WT","image_015_masked.tif",14,"foci",NA,NA,NA,NA,NA
"WT14_C4_16cc","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","16cc",1,0,0,"Continuous, discontinuous, loaded",260.7615,31,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",31,1590.375,502665.8129,316.0675,14,"2a","WT14_C4_16cc","WT","image_015_masked.tif",14,"continuous",31,57681,198.1635,33617716,582.8213
"WT14_C5_16cc","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","16cc",1,0,0,"Continuous, discontinuous, loaded",289.8922,22,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",22,1072.1975,407828.088,380.3666,14,"2a","WT14_C5_16cc","WT","image_015_masked.tif",14,"continuous",22,60942,209.3666,24506096,402.1216
"WT14_C6_16cc","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","16cc",1,0,0,"Continuous, loaded",238.244,19,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",19,1144.2539,378772.1506,331.0211,14,"2b","WT14_C6_16cc","WT","image_015_masked.tif",14,"continuous",19,73085,251.084,27708980,379.1336
"WT14_C7_16cc","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","16cc",1,1,0,"Discontinuous, loaded",167.0852,22,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",22,1579.3951,293137.6874,185.6012,14,"3","WT14_C7_16cc","WT","image_015_masked.tif",14,"continuous",22,22369,76.8488,4613485,206.2446
"WT14_GSC1","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","GSC",0,0,0,"No foci",219.849,13,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",13,330.1041,54852.0051,166.1658,14,NA,"WT14_GSC1","WT","image_015_masked.tif",14,"none",NA,NA,NA,NA,NA
"WT14_GSC2","Raw_yWT_imagesforQuant.lif - WT14_14_C3_C4_AllCysts.csv","image_015.tif","WT","GSC",0,0,0,"No foci",147.0546,12,"Raw_yWT_imagesforQuant.lif - WT14_C4.tif",12,338.6928,58060.1258,171.4241,14,NA,"WT14_GSC2","WT","image_015_masked.tif",14,"none",NA,NA,NA,NA,NA
"WT17_C1_2cc","Raw_yWT_imagesforQuant.lif - WT17_17_C3_C4_AllCysts.csv","image_018.tif","WT","2cc",0,0,0,"No foci",183.194,10,"Raw_yWT_imagesforQuant.lif - WT17_C4.tif",10,276.6323,54117.7865,195.6307,17,NA,"WT17_C1_2cc","WT","image_018_masked.tif",17,"none",NA,NA,NA,NA,NA
"WT17_C2_8cc","Raw_yWT_imagesforQuant.lif - WT17_17_C3_C4_AllCysts.csv","image_018.tif","WT","8cc",0,0,0,"No foci",193.7111,13,"Raw_yWT_imagesforQuant.lif - WT17_C4.tif",13,510.7328,104022.0393,203.6721,17,NA,"WT17_C2_8cc","WT","image_018_masked.tif",17,"none",NA,NA,NA,NA,NA
"WT17_C3_16cc","Raw_yWT_imagesforQuant.lif - WT17_17_C3_C4_AllCysts.csv","image_018.tif","WT","16cc",0,1,0,"Discontinuous (Could argue just foci)",232.1303,18,"Raw_yWT_imagesforQuant.lif - WT17_C4.tif",18,994.9923,244549.011,245.7798,17,"2a","WT17_C3_16cc","WT","image_018_masked.tif",17,"discontinuous",18,9560,32.8596,2881879,301.4518
"WT17_C4_16cc","Raw_yWT_imagesforQuant.lif - WT17_17_C3_C4_AllCysts.csv","image_018.tif","WT","16cc",1,0,0,"Continuous, loaded (Wow)",377.5539,14,"Raw_yWT_imagesforQuant.lif - WT17_C4.tif",14,1317.6178,466616.8384,354.1367,17,"2b","WT17_C4_16cc","WT","image_018_masked.tif",17,"continuous",14,46521,159.9017,30318272,651.7115
"WT17_C5_16cc","Raw_yWT_imagesforQuant.lif - WT17_17_C3_C4_AllCysts.csv","image_018.tif","WT","16cc",1,0,0,"Continuous, loaded (Wow)",201.3933,16,"Raw_yWT_imagesforQuant.lif - WT17_C4.tif",16,1296.1525,420413.9359,324.3553,17,"3","WT17_C5_16cc","WT","image_018_masked.tif",17,"continuous",16,49102,168.7731,15334205,312.2929
"WT17_GSC1","Raw_yWT_imagesforQuant.lif - WT17_17_C3_C4_AllCysts.csv","image_018.tif","WT","GSC",0,0,0,"No foci",176.4434,13,"Raw_yWT_imagesforQuant.lif - WT17_C4.tif",13,334.7072,57496.8585,171.7826,17,NA,"WT17_GSC1","WT","image_018_masked.tif",17,"none",NA,NA,NA,NA,NA
"WT24_C1_2cc","Raw_yWT_imagesforQuant.lif - WT25_24_C3_C4_AllCysts.csv","image_025.tif","WT","2cc",0,0,0,NA,217.1879,8,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",8,259.986,38979.2055,149.9281,24,NA,"WT24_C1_2cc","WT","image_025_masked.tif",24,"none",NA,NA,NA,NA,NA
"WT24_C3_8cc",NA,"image_025.tif","WT","8cc",0,0,0,NA,127.0609,14,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",14,881.9171,112204.9239,127.2284,24,NA,"WT24_C3_8cc","WT","image_025_masked.tif",24,"none",NA,NA,NA,NA,NA
"WT24_C4_8cc",NA,"image_025.tif","WT","8cc",0,0,1,NA,155.66,19,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",19,691.586,97297.2155,140.6871,24,NA,"WT24_C4_8cc","WT","image_025_masked.tif",24,"foci",NA,NA,NA,NA,NA
"WT24_C6_16cc","Raw_yWT_imagesforQuant.lif - WT25_24_C3_C4_AllCysts.csv","image_025.tif","WT","16cc",1,0,0,NA,355.8044,15,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",15,1214.4175,344948.7701,284.0446,24,NA,"WT24_C6_16cc","WT","image_025_masked.tif",24,"continuous",NA,NA,NA,NA,NA
"WT24_C7_8cc",NA,"image_025.tif","WT","8cc",1,0,0,NA,382.8611,20,NA,NA,NA,NA,NA,NA,NA,"WT24_C7_8cc",NA,NA,NA,"continuous",NA,NA,NA,NA,NA
"WT24_C8_16cc",NA,"image_025.tif","WT","16cc",1,0,1,NA,169.5115,16,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",16,910.9631,171287.4226,188.0289,24,"2b","WT24_C8_16cc","WT","image_025_masked.tif",24,"continuous",16,22481,77.9216,5189526,230.8405
"WT24_C9_16cc",NA,"image_025.tif","WT","16cc",1,1,0,NA,156.3784,27,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",27,1418.6373,267267.4677,188.3973,24,"3","WT24_C9_16cc","WT","image_025_masked.tif",24,"continuous",27,42557,147.5072,7716536,181.3224
"WT24_CB","Raw_yWT_imagesforQuant.lif - WT25_24_C3_C4_AllCysts.csv","image_025.tif","WT","CB",0,0,0,"No foci",155.392,13,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",13,172.075,27421.4093,159.3573,24,NA,"WT24_CB","WT","image_025_masked.tif",24,"none",NA,NA,NA,NA,NA
"WT24_GSC1","Raw_yWT_imagesforQuant.lif - WT25_24_C3_C4_AllCysts.csv","image_025.tif","WT","GSC",0,0,0,"No foci",123.7428,10,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",10,222.6283,26105.563,117.2608,24,NA,"WT24_GSC1","WT","image_025_masked.tif",24,"none",NA,NA,NA,NA,NA
"WT24_GSC2","Raw_yWT_imagesforQuant.lif - WT25_24_C3_C4_AllCysts.csv","image_025.tif","WT","GSC",0,0,0,"No foci",120.1516,11,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",11,286.8137,30664.146,106.9131,24,NA,"WT24_GSC2","WT","image_025_masked.tif",24,"none",NA,NA,NA,NA,NA
"WT24_GSC3","Raw_yWT_imagesforQuant.lif - WT25_24_C3_C4_AllCysts.csv","image_025.tif","WT","GSC",0,0,0,"No foci",140.3165,9,"Raw_yWT_imagesforQuant.lif - WT25_C4.tif",9,201.4226,24586.4189,122.0639,24,NA,"WT24_GSC3","WT","image_025_masked.tif",24,"none",NA,NA,NA,NA,NA
"Meip26-7_C10_16cc","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","16cc",0,1,0,"Foci",352.2979,22,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",22,2694.2127,890810.938,330.6387,7,"3","Meip26-7_C10_16cc","mp26","m_020_masked.tif",7,"discontinuous",22,30727,106.0561,9215783,299.9246
"Meip26-7_C3_2cc","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","2cc",0,0,0,"Several foci",162.8324,15,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",15,394.3581,96660.769,245.1091,7,NA,"Meip26-7_C3_2cc","mp26","m_020_masked.tif",7,"none",NA,NA,NA,NA,NA
"Meip26-7_C4_8cc","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","8cc",0,0,1,"No foci",229.0036,25,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",25,969.3088,232112.3183,239.4617,7,NA,"Meip26-7_C4_8cc","mp26","m_020_masked.tif",7,"foci",NA,NA,NA,NA,NA
"Meip26-7_C5_8cc","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","8cc",0,0,1,"Several foci",246.851,16,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",16,1131.6841,219480.3363,193.9414,7,NA,"Meip26-7_C5_8cc","mp26","m_020_masked.tif",7,"foci",NA,NA,NA,NA,NA
"Meip26-7_C6_16cc","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","16cc",0,1,1,"incomplete SC, some foci",316.4041,28,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",28,1708.0637,542452.6264,317.5834,7,"2a","Meip26-7_C6_16cc","mp26","m_020_masked.tif",7,"discontinuous",28,26474,91.3766,10101709,381.5709
"Meip26-7_C7_16cc","RawMeip26imagesforQuant.lif - meip26-7_7_C3_C4_AllCysts.csv","m_020.tif","meiP26","16cc",0,1,1,"Complete SC, some foci",351.3166,11,"RawMeip26imagesforQuant.lif - meip26-7_C4.tif",11,875.3953,168231.5603,192.1778,7,"2a","Meip26-7_C7_16cc","mp26","m_020_masked.tif",7,"discontinuous",11,37688,130.0824,19097513,506.7266
